SampleID	source	taxon	count
SYN003.A0101	saliva	Neisseria gonorrhoeae	2
SYN003.A0101	saliva	Neisseria subflava	50
SYN003.A0101	saliva	Neisseria mucosa	137
SYN003.A0101	saliva	Neisseria flavescens	18
SYN003.A0101	saliva	Veillonella parvula	43
SYN003.A0101	saliva	Streptococcus australis	121
SYN003.A0101	saliva	Streptococcus sp. I-P16	80
SYN003.A0101	saliva	Streptococcus pneumoniae	107
SYN003.A0101	saliva	Streptococcus ratti	1
SYN003.A0101	saliva	Veillonella dispar	10
SYN003.A0101	saliva	Capnocytophaga endodontalis	7
SYN003.A0101	saliva	Streptococcus sp. A12	150
SYN003.A0101	saliva	Streptococcus sp. NPS 308	19
SYN003.A0101	saliva	Streptococcus sp. oral taxon 064	10
SYN003.A0101	saliva	Streptococcus sp. 116-D4	38
SYN003.A0101	saliva	Streptococcus sp. I-G2	40
SYN003.A0101	saliva	Streptococcus sp. LPB0220	270
SYN003.A0101	saliva	Streptococcus sp. HSISM1	255
SYN003.A0101	saliva	Streptococcus sp. FDAARGOS_192	9
SYN003.A0101	saliva	Streptococcus koreensis	1
SYN003.A0101	saliva	Prevotella scopos	10
SYN003.A0101	sediment	Streptococcus equinus	17
SYN003.A0101	sediment	Rothia aeria	1
SYN003.A0101	sediment	Homo sapiens	8
SYN003.A0101	skin	Streptococcus canis	5
SYN003.A0101	skin	Streptococcus thermophilus	5
SYN003.A0101	skin	Streptococcus cristatus	1
SYN003.A0101	skin	Rothia aeria	2
SYN003.A0101	skin	Rothia mucilaginosa	15
SYN003.A0101	skin	Actinomyces sp. HMT 175	1
SYN003.A0101	skin	Actinomyces oris	1
SYN003.A0101	skin	Prevotella denticola	1
SYN003.A0101	skin	Streptococcus sp. oral taxon 061	1
SYN003.A0101	skin	Streptococcus parasanguinis	1
SYN003.A0101	skin	Actinomyces sp. oral taxon 169	1
SYN003.A0101	Unknown	Streptococcus equinus	3
SYN003.A0101	Unknown	Streptococcus dysgalactiae	15
SYN003.A0101	Unknown	Streptococcus equi	8
SYN003.A0101	Unknown	Streptococcus salivarius	1
SYN003.A0101	Unknown	Streptococcus thermophilus	1
SYN003.A0101	Unknown	Streptococcus porcinus	7
SYN003.A0101	Unknown	Rothia mucilaginosa	1
SYN003.A0101	Unknown	Frankia sp. EAN1pec	6
SYN003.A0101	Unknown	Phocaeicola coprophilus	8
SYN003.A0101	Unknown	Streptococcus mutans	1
SYN003.A0101	Unknown	Treponema pedis	9
SYN003.A0101	Unknown	Lentilactobacillus curieae	8
SYN003.A0101	Unknown	Neisseria gonorrhoeae	8
SYN003.A0101	Unknown	Neisseria mucosa	1
SYN003.A0101	Unknown	Capnocytophaga haemolytica	1
SYN003.A0101	Unknown	Streptococcus ratti	7
SYN003.A0101	Unknown	Streptococcus sp. NPS 308	1
SYN003.A0101	Unknown	Streptococcus sp. HSISM1	2
SYN003.A0101	Unknown	Streptococcus sp. HSISS3	9
SYN003.A0101	Unknown	Streptococcus sp. FDAARGOS_192	40
SYN003.A0101	Unknown	Streptococcus koreensis	9
SYN014.A0101	indoor_air	Enterococcus faecalis	8221
SYN014.A0101	indoor_air	Enterococcus cecorum	6
SYN014.A0101	indoor_air	Enterococcus durans	3
SYN014.A0101	indoor_air	Crassaminicella sp. SY095	2
SYN014.A0101	indoor_air	Mogibacterium pumilum	5
SYN014.A0101	indoor_air	Rothia mucilaginosa	9
SYN014.A0101	indoor_air	Lancefieldella parvula	26
SYN014.A0101	indoor_air	Homo sapiens	8
SYN014.A0101	indoor_air	Streptococcus sanguinis	2
SYN014.A0101	indoor_air	Abiotrophia defectiva	38
SYN014.A0101	indoor_air	Prevotella melaninogenica	39
SYN014.A0101	indoor_air	Prevotella jejuni	12
SYN014.A0101	indoor_air	Veillonella parvula	78
SYN014.A0101	indoor_air	Veillonella atypica	36
SYN014.A0101	indoor_air	Streptococcus pneumoniae	18
SYN014.A0101	indoor_air	Streptococcus sp. FDAARGOS_192	1
SYN014.A0101	modern calculus	Schaalia odontolytica	4
SYN014.A0101	modern calculus	Streptococcus oralis	18
SYN014.A0101	modern calculus	Streptococcus sanguinis	1
SYN014.A0101	plaque	Streptococcus cristatus	1
SYN014.A0101	plaque	Streptococcus porcinus	1
SYN014.A0101	plaque	Parvimonas micra	3
SYN014.A0101	plaque	Schaalia odontolytica	2
SYN014.A0101	plaque	Prevotella fusca	1
SYN014.A0101	plaque	Streptococcus oralis	40
SYN014.A0101	plaque	Streptococcus sanguinis	2
SYN014.A0101	plaque	Veillonella parvula	13
SYN014.A0101	plaque	Streptococcus pneumoniae	1
SYN014.A0101	plaque	Veillonella dispar	2
SYN014.A0101	plaque	Streptococcus sp. 1643	10
SYN014.A0101	plaque	Veillonella rodentium	9
SYN014.A0101	saliva	Gemella sanguinis	20
SYN014.A0101	saliva	Streptococcus salivarius	297
SYN014.A0101	saliva	Streptococcus cristatus	19
SYN014.A0101	saliva	Streptococcus porcinus	1
SYN014.A0101	saliva	Crassaminicella sp. SY095	1
SYN014.A0101	saliva	Mogibacterium pumilum	1
SYN014.A0101	saliva	Veillonella nakazawae	150
SYN014.A0101	saliva	Parvimonas micra	7
SYN014.A0101	saliva	Rothia mucilaginosa	1
SYN014.A0101	saliva	Actinomyces pacaensis	19
SYN014.A0101	saliva	Schaalia odontolytica	14
SYN014.A0101	saliva	Lancefieldella parvula	24
SYN014.A0101	saliva	Prevotella fusca	17
SYN014.A0101	saliva	Homo sapiens	1
SYN014.A0101	saliva	Streptococcus oralis	140
SYN014.A0101	saliva	Streptococcus sanguinis	5
SYN014.A0101	saliva	Streptococcus parasanguinis	40
SYN014.A0101	saliva	Abiotrophia defectiva	2
SYN014.A0101	saliva	Mogibacterium diversum	10
SYN014.A0101	saliva	Prevotella melaninogenica	231
SYN014.A0101	saliva	Prevotella jejuni	18
SYN014.A0101	saliva	Veillonella parvula	97
SYN014.A0101	saliva	Veillonella atypica	103
SYN014.A0101	saliva	Streptococcus pneumoniae	1
SYN014.A0101	saliva	Veillonella dispar	68
SYN014.A0101	saliva	Streptococcus sp. LPB0220	10
SYN014.A0101	saliva	Streptococcus sp. HSISM1	10
SYN014.A0101	sediment	Enterococcus faecalis	8
SYN014.A0101	sediment	Homo sapiens	1
SYN014.A0101	skin	Enterococcus faecium	4
SYN014.A0101	skin	Streptococcus oralis	2
SYN014.A0101	skin	Veillonella parvula	2
SYN014.A0101	stool	Streptococcus salivarius	3
SYN014.A0101	stool	Enterococcus faecium	6
SYN014.A0101	stool	Faecalibacterium prausnitzii	10
SYN014.A0101	stool	Prevotella fusca	1
SYN014.A0101	Unknown	Streptococcus porcinus	8
SYN014.A0101	Unknown	Enterococcus faecalis	1
SYN014.A0101	Unknown	Enterococcus cecorum	4
SYN014.A0101	Unknown	Enterococcus durans	7
SYN014.A0101	Unknown	Crassaminicella sp. SY095	7
SYN014.A0101	Unknown	Mogibacterium pumilum	4
SYN014.A0101	Unknown	Actinomyces pacaensis	1
SYN014.A0101	Unknown	Prevotella fusca	1
SYN014.A0101	Unknown	Veillonella atypica	1
SYN014.A0101	Unknown	Streptococcus sp. FDAARGOS_192	9
SYN014.A0101	Unknown	Veillonella rodentium	1
SYN014.C0101	indoor_air	Methylocaldum marinum	2
SYN014.C0101	indoor_air	Streptococcus salivarius	1
SYN014.C0101	indoor_air	Streptococcus thermophilus	10
SYN014.C0101	indoor_air	Streptococcus gordonii	8
SYN014.C0101	indoor_air	Limosilactobacillus frumenti	1
SYN014.C0101	indoor_air	Lacticaseibacillus paracasei	16
SYN014.C0101	indoor_air	Lactiplantibacillus plantarum	5
SYN014.C0101	indoor_air	Enterococcus faecium	1
SYN014.C0101	indoor_air	Enterococcus faecalis	8180
SYN014.C0101	indoor_air	Enterococcus durans	2
SYN014.C0101	indoor_air	Lacrimispora saccharolytica	1
SYN014.C0101	indoor_air	Desulfosporosinus meridiei	1
SYN014.C0101	indoor_air	Prevotella denticola	2
SYN014.C0101	indoor_air	Homo sapiens	23
SYN014.C0101	indoor_air	Limosilactobacillus pontis	4
SYN014.C0101	indoor_air	Acutalibacter muris	1
SYN014.C0101	indoor_air	Prevotella melaninogenica	46
SYN014.C0101	indoor_air	Prevotella jejuni	4
SYN014.C0101	indoor_air	Veillonella parvula	51
SYN014.C0101	indoor_air	Veillonella atypica	21
SYN014.C0101	indoor_air	Streptococcus pneumoniae	9
SYN014.C0101	indoor_air	Streptococcus sp. FDAARGOS_192	3
SYN014.C0101	indoor_air	Veillonella rodentium	1
SYN014.C0101	modern calculus	Gemella morbillorum	1
SYN014.C0101	modern calculus	Actinomyces viscosus	1
SYN014.C0101	modern calculus	Schaalia odontolytica	5
SYN014.C0101	plaque	Gemella morbillorum	3
SYN014.C0101	plaque	Streptococcus cristatus	2
SYN014.C0101	plaque	Parvimonas micra	5
SYN014.C0101	plaque	Actinomyces viscosus	7
SYN014.C0101	plaque	Prevotella fusca	1
SYN014.C0101	plaque	Prevotella denticola	24
SYN014.C0101	plaque	Prevotella melaninogenica	4
SYN014.C0101	plaque	Veillonella parvula	9
SYN014.C0101	plaque	Veillonella rodentium	5
SYN014.C0101	saliva	Gemella morbillorum	6
SYN014.C0101	saliva	Streptococcus salivarius	216
SYN014.C0101	saliva	Streptococcus cristatus	17
SYN014.C0101	saliva	Streptococcus gordonii	2
SYN014.C0101	saliva	Lacticaseibacillus paracasei	2
SYN014.C0101	saliva	Lactiplantibacillus plantarum	1
SYN014.C0101	saliva	Hungatella hathewayi	1
SYN014.C0101	saliva	Veillonella nakazawae	40
SYN014.C0101	saliva	Parvimonas micra	5
SYN014.C0101	saliva	Schaalia odontolytica	4
SYN014.C0101	saliva	Prevotella fusca	9
SYN014.C0101	saliva	Prevotella denticola	232
SYN014.C0101	saliva	Prevotella oris	10
SYN014.C0101	saliva	Homo sapiens	7
SYN014.C0101	saliva	Streptococcus parasanguinis	19
SYN014.C0101	saliva	Limosilactobacillus pontis	2
SYN014.C0101	saliva	Mogibacterium diversum	20
SYN014.C0101	saliva	Prevotella melaninogenica	210
SYN014.C0101	saliva	Prevotella jejuni	6
SYN014.C0101	saliva	Veillonella parvula	58
SYN014.C0101	saliva	Veillonella atypica	48
SYN014.C0101	saliva	Streptococcus pneumoniae	1
SYN014.C0101	saliva	Veillonella dispar	30
SYN014.C0101	saliva	Prevotella scopos	30
SYN014.C0101	sediment	Enterococcus faecalis	7
SYN014.C0101	skin	Lacticaseibacillus paracasei	1
SYN014.C0101	skin	Enterococcus faecium	6
SYN014.C0101	skin	Actinomyces viscosus	2
SYN014.C0101	skin	Prevotella denticola	7
SYN014.C0101	skin	Streptococcus parasanguinis	1
SYN014.C0101	skin	Veillonella parvula	2
SYN014.C0101	stool	Streptococcus salivarius	3
SYN014.C0101	stool	Lactiplantibacillus plantarum	1
SYN014.C0101	stool	Enterococcus faecium	12
SYN014.C0101	stool	Coprococcus sp. ART55/1	10
SYN014.C0101	stool	Lacrimispora saccharolytica	16
SYN014.C0101	stool	Faecalibacterium prausnitzii	10
SYN014.C0101	stool	Massilistercora timonensis	8
SYN014.C0101	stool	Phocaeicola dorei	10
SYN014.C0101	stool	Prevotella denticola	21
SYN014.C0101	stool	Acutalibacter muris	7
SYN014.C0101	stool	Alistipes communis	9
SYN014.C0101	stool	Veillonella atypica	1
SYN014.C0101	Unknown	Methylocaldum marinum	8
SYN014.C0101	Unknown	Streptococcus cristatus	1
SYN014.C0101	Unknown	Limosilactobacillus vaginalis	10
SYN014.C0101	Unknown	Limosilactobacillus frumenti	9
SYN014.C0101	Unknown	Lacticaseibacillus paracasei	191
SYN014.C0101	Unknown	Lactiplantibacillus plantarum	53
SYN014.C0101	Unknown	Enterococcus faecium	1
SYN014.C0101	Unknown	Enterococcus faecalis	3
SYN014.C0101	Unknown	Enterococcus durans	18
SYN014.C0101	Unknown	Hungatella hathewayi	9
SYN014.C0101	Unknown	Lacrimispora saccharolytica	3
SYN014.C0101	Unknown	Monoglobus pectinilyticus	10
SYN014.C0101	Unknown	Massilistercora timonensis	2
SYN014.C0101	Unknown	Desulfosporosinus meridiei	9
SYN014.C0101	Unknown	Schaalia odontolytica	1
SYN014.C0101	Unknown	Slackia heliotrinireducens	10
SYN014.C0101	Unknown	Prevotella denticola	4
SYN014.C0101	Unknown	Limosilactobacillus pontis	64
SYN014.C0101	Unknown	Acutalibacter muris	2
SYN014.C0101	Unknown	Alistipes communis	1
SYN014.C0101	Unknown	Streptococcus sp. FDAARGOS_192	7
SYN014.C0101	Unknown	Veillonella rodentium	4
SYN014.C0101	Unknown	Streptococcus sp. HSISS1	10
SYN015.B0101	indoor_air	Streptococcus thermophilus	10
SYN015.B0101	indoor_air	Streptococcus pantholopis	1
SYN015.B0101	indoor_air	Streptococcus sobrinus	1
SYN015.B0101	indoor_air	Streptococcus gordonii	2
SYN015.B0101	indoor_air	Enterococcus faecalis	4110
SYN015.B0101	indoor_air	Enterococcus durans	2
SYN015.B0101	indoor_air	Filifactor alocis	1
SYN015.B0101	indoor_air	Rothia mucilaginosa	2
SYN015.B0101	indoor_air	Schaalia meyeri	1
SYN015.B0101	indoor_air	Cryptobacterium curtum	2
SYN015.B0101	indoor_air	Lancefieldella parvula	11
SYN015.B0101	indoor_air	Homo sapiens	16
SYN015.B0101	indoor_air	Streptococcus sanguinis	1
SYN015.B0101	indoor_air	Peptoclostridium acidaminophilum	1
SYN015.B0101	indoor_air	Prevotella melaninogenica	30
SYN015.B0101	indoor_air	Prevotella jejuni	10
SYN015.B0101	indoor_air	Veillonella parvula	40
SYN015.B0101	indoor_air	Veillonella atypica	15
SYN015.B0101	indoor_air	Prevotella sp. WR041	1
SYN015.B0101	indoor_air	Streptococcus sp. FDAARGOS_192	4
SYN015.B0101	indoor_air	Streptococcus sp. HSISS1	1
SYN015.B0101	modern calculus	Streptococcus cristatus	2
SYN015.B0101	modern calculus	Streptococcus gordonii	1
SYN015.B0101	modern calculus	Schaalia odontolytica	10
SYN015.B0101	modern calculus	Olsenella uli	18
SYN015.B0101	modern calculus	Streptococcus oralis	7
SYN015.B0101	modern calculus	Streptococcus sanguinis	3
SYN015.B0101	modern calculus	Dialister pneumosintes	5
SYN015.B0101	modern calculus	Streptococcus sp. 1643	2
SYN015.B0101	plaque	Streptococcus intermedius	20
SYN015.B0101	plaque	Streptococcus cristatus	3
SYN015.B0101	plaque	Streptococcus gordonii	2
SYN015.B0101	plaque	Filifactor alocis	8
SYN015.B0101	plaque	Fusobacterium nucleatum	2
SYN015.B0101	plaque	Prevotella intermedia	2
SYN015.B0101	plaque	Prevotella fusca	1
SYN015.B0101	plaque	Prevotella denticola	1
SYN015.B0101	plaque	Streptococcus oralis	12
SYN015.B0101	plaque	Streptococcus sanguinis	2
SYN015.B0101	plaque	Dialister pneumosintes	5
SYN015.B0101	plaque	Prevotella melaninogenica	1
SYN015.B0101	plaque	Veillonella parvula	12
SYN015.B0101	plaque	Streptococcus sp. 1643	6
SYN015.B0101	saliva	Streptococcus sp. oral taxon 431	40
SYN015.B0101	saliva	Streptococcus anginosus	9
SYN015.B0101	saliva	Streptococcus salivarius	629
SYN015.B0101	saliva	Streptococcus pantholopis	2
SYN015.B0101	saliva	Streptococcus suis	10
SYN015.B0101	saliva	Streptococcus cristatus	105
SYN015.B0101	saliva	Streptococcus vestibularis	10
SYN015.B0101	saliva	Streptococcus sobrinus	1
SYN015.B0101	saliva	Streptococcus gordonii	5
SYN015.B0101	saliva	Streptococcus mitis	20
SYN015.B0101	saliva	Enterococcus faecium	1
SYN015.B0101	saliva	Veillonella nakazawae	320
SYN015.B0101	saliva	Rothia mucilaginosa	8
SYN015.B0101	saliva	Schaalia odontolytica	130
SYN015.B0101	saliva	Schaalia meyeri	1
SYN015.B0101	saliva	Cryptobacterium curtum	2
SYN015.B0101	saliva	Lancefieldella parvula	69
SYN015.B0101	saliva	Fusobacterium nucleatum	8
SYN015.B0101	saliva	Prevotella enoeca	10
SYN015.B0101	saliva	Prevotella intermedia	38
SYN015.B0101	saliva	Prevotella fusca	37
SYN015.B0101	saliva	Prevotella denticola	19
SYN015.B0101	saliva	Prevotella oris	20
SYN015.B0101	saliva	Alistipes shahii	1
SYN015.B0101	saliva	Homo sapiens	31
SYN015.B0101	saliva	Streptococcus sp. oral taxon 061	10
SYN015.B0101	saliva	Streptococcus oralis	161
SYN015.B0101	saliva	Streptococcus sanguinis	14
SYN015.B0101	saliva	Streptococcus parasanguinis	527
SYN015.B0101	saliva	Peptoclostridium acidaminophilum	1
SYN015.B0101	saliva	Lachnoanaerobaculum umeaense	10
SYN015.B0101	saliva	Mogibacterium diversum	110
SYN015.B0101	saliva	Prevotella melaninogenica	1629
SYN015.B0101	saliva	Prevotella jejuni	69
SYN015.B0101	saliva	Veillonella parvula	307
SYN015.B0101	saliva	Veillonella atypica	464
SYN015.B0101	saliva	Streptococcus australis	10
SYN015.B0101	saliva	Haemophilus pittmaniae	20
SYN015.B0101	saliva	Prevotella sp. WR041	2
SYN015.B0101	saliva	Streptococcus sp. I-P16	10
SYN015.B0101	saliva	Streptococcus pneumoniae	10
SYN015.B0101	saliva	Veillonella dispar	90
SYN015.B0101	saliva	Streptococcus sp. A12	20
SYN015.B0101	saliva	Streptococcus sp. NPS 308	10
SYN015.B0101	saliva	Streptococcus sp. 116-D4	10
SYN015.B0101	saliva	Streptococcus sp. LPB0220	210
SYN015.B0101	saliva	Streptococcus sp. HSISM1	128
SYN015.B0101	saliva	Streptococcus sp. FDAARGOS_192	7
SYN015.B0101	saliva	Prevotella scopos	60
SYN015.B0101	saliva	Streptococcus sp. HSISS1	1
SYN015.B0101	sediment	Enterococcus faecalis	8
SYN015.B0101	sediment	Homo sapiens	3
SYN015.B0101	skin	Enterococcus faecium	2
SYN015.B0101	skin	Cryptobacterium curtum	1
SYN015.B0101	skin	Streptococcus parasanguinis	3
SYN015.B0101	skin	Veillonella parvula	1
SYN015.B0101	stool	Streptococcus salivarius	1
SYN015.B0101	stool	Enterococcus faecium	7
SYN015.B0101	stool	[Ruminococcus] gnavus	10
SYN015.B0101	stool	Prevotella fusca	2
SYN015.B0101	stool	Alistipes shahii	19
SYN015.B0101	stool	Prevotella copri	10
SYN015.B0101	stool	Veillonella atypica	1
SYN015.B0101	stool	Streptococcus sp. FDAARGOS_192	1
SYN015.B0101	Unknown	Streptococcus anginosus	1
SYN015.B0101	Unknown	Streptococcus pantholopis	7
SYN015.B0101	Unknown	Streptococcus sobrinus	8
SYN015.B0101	Unknown	Streptococcus milleri	10
SYN015.B0101	Unknown	Enterococcus faecalis	2
SYN015.B0101	Unknown	Enterococcus durans	8
SYN015.B0101	Unknown	Filifactor alocis	1
SYN015.B0101	Unknown	Schaalia meyeri	8
SYN015.B0101	Unknown	Cryptobacterium curtum	15
SYN015.B0101	Unknown	Olsenella uli	2
SYN015.B0101	Unknown	Peptoclostridium acidaminophilum	8
SYN015.B0101	Unknown	Prevotella jejuni	1
SYN015.B0101	Unknown	Prevotella sp. WR041	17
SYN015.B0101	Unknown	Streptococcus sp. 1643	2
SYN015.B0101	Unknown	Streptococcus sp. HSISM1	2
SYN015.B0101	Unknown	Streptococcus sp. FDAARGOS_192	28
SYN015.B0101	Unknown	Streptococcus sp. HSISS1	8
SYN015.D0101	indoor_air	Methylomonas methanica	1
SYN015.D0101	indoor_air	Lacticaseibacillus zeae	1
SYN015.D0101	indoor_air	Enterococcus faecalis	2338
SYN015.D0101	indoor_air	Enterococcus avium	1
SYN015.D0101	indoor_air	Clostridium perfringens	7
SYN015.D0101	indoor_air	Cryptobacterium curtum	4
SYN015.D0101	indoor_air	Lancefieldella parvula	4
SYN015.D0101	indoor_air	Prevotella ruminicola	1
SYN015.D0101	indoor_air	Homo sapiens	8
SYN015.D0101	indoor_air	Limosilactobacillus pontis	1
SYN015.D0101	indoor_air	Peptoniphilus harei	1
SYN015.D0101	indoor_air	Prevotella melaninogenica	51
SYN015.D0101	indoor_air	Thermanaerovibrio acidaminovorans	1
SYN015.D0101	indoor_air	Dehalogenimonas lykanthroporepellens	1
SYN015.D0101	indoor_air	Prevotella jejuni	8
SYN015.D0101	indoor_air	Veillonella parvula	5
SYN015.D0101	indoor_air	Veillonella atypica	1
SYN015.D0101	indoor_air	Streptococcus sp. FDAARGOS_192	2
SYN015.D0101	modern calculus	Schaalia odontolytica	2
SYN015.D0101	modern calculus	Fusobacterium nucleatum	1
SYN015.D0101	modern calculus	Fusobacterium necrophorum	16
SYN015.D0101	modern calculus	Dialister pneumosintes	1
SYN015.D0101	modern calculus	Eikenella corrodens	7
SYN015.D0101	plaque	Haliangium ochraceum	1
SYN015.D0101	plaque	Schaalia odontolytica	1
SYN015.D0101	plaque	Fusobacterium nucleatum	27
SYN015.D0101	plaque	Bacteroides zoogleoformans	14
SYN015.D0101	plaque	Prevotella enoeca	1
SYN015.D0101	plaque	Prevotella intermedia	7
SYN015.D0101	plaque	Prevotella denticola	57
SYN015.D0101	plaque	Prevotella oris	5
SYN015.D0101	plaque	Alistipes indistinctus	9
SYN015.D0101	plaque	Odoribacter splanchnicus	1
SYN015.D0101	plaque	Dialister pneumosintes	4
SYN015.D0101	plaque	Desulfovibrio desulfuricans	1
SYN015.D0101	plaque	Prevotella melaninogenica	7
SYN015.D0101	plaque	Actinomyces sp. oral taxon 169	10
SYN015.D0101	plaque	Eikenella corrodens	3
SYN015.D0101	plaque	Veillonella parvula	11
SYN015.D0101	plaque	Prevotella scopos	1
SYN015.D0101	saliva	Methylomonas methanica	1
SYN015.D0101	saliva	Gemella morbillorum	10
SYN015.D0101	saliva	Streptococcus salivarius	69
SYN015.D0101	saliva	Limosilactobacillus reuteri	1
SYN015.D0101	saliva	Lacticaseibacillus zeae	1
SYN015.D0101	saliva	Enterococcus durans	3
SYN015.D0101	saliva	Enterococcus avium	2
SYN015.D0101	saliva	Clostridium sp. SY8519	1
SYN015.D0101	saliva	Lachnoclostridium phytofermentans	1
SYN015.D0101	saliva	Butyrivibrio proteoclasticus	1
SYN015.D0101	saliva	Erysipelothrix larvae	2
SYN015.D0101	saliva	Veillonella nakazawae	20
SYN015.D0101	saliva	Anaerococcus mediterraneensis	2
SYN015.D0101	saliva	Schaalia odontolytica	37
SYN015.D0101	saliva	Cryptobacterium curtum	6
SYN015.D0101	saliva	Lancefieldella parvula	26
SYN015.D0101	saliva	Collinsella aerofaciens	1
SYN015.D0101	saliva	Fusobacterium nucleatum	92
SYN015.D0101	saliva	Flavobacterium pallidum	1
SYN015.D0101	saliva	Phocaeicola coprophilus	2
SYN015.D0101	saliva	Prevotella enoeca	69
SYN015.D0101	saliva	Prevotella intermedia	130
SYN015.D0101	saliva	Prevotella fusca	48
SYN015.D0101	saliva	Prevotella denticola	1671
SYN015.D0101	saliva	Prevotella oris	175
SYN015.D0101	saliva	Prevotella dentalis	40
SYN015.D0101	saliva	Prevotella sp. oral taxon 299	10
SYN015.D0101	saliva	Hymenobacter sedentarius	3
SYN015.D0101	saliva	Chlorobaculum parvum	3
SYN015.D0101	saliva	Acidobacterium capsulatum	4
SYN015.D0101	saliva	Homo sapiens	29
SYN015.D0101	saliva	Streptococcus parasanguinis	70
SYN015.D0101	saliva	Limosilactobacillus pontis	1
SYN015.D0101	saliva	Mogibacterium diversum	50
SYN015.D0101	saliva	Shinella sp. PSBB067	3
SYN015.D0101	saliva	Desulfovibrio desulfuricans	1
SYN015.D0101	saliva	Desulfovibrio sp. 86	2
SYN015.D0101	saliva	Prevotella melaninogenica	3438
SYN015.D0101	saliva	Dehalogenimonas lykanthroporepellens	1
SYN015.D0101	saliva	Dehalococcoides mccartyi	1
SYN015.D0101	saliva	Prevotella jejuni	162
SYN015.D0101	saliva	Eubacterium limosum	1
SYN015.D0101	saliva	Veillonella parvula	153
SYN015.D0101	saliva	Veillonella atypica	69
SYN015.D0101	saliva	Duncaniella dubosii	2
SYN015.D0101	saliva	Veillonella dispar	29
SYN015.D0101	saliva	Streptococcus sp. LPB0220	40
